work_key,title,authors,subjects,first_publish_year,cover_url,main_author,clean_subjects
/works/OL7973699W,The Book of the Dead,"E. A. Wallis Budge, David Lorimer, Foy Scalf, Paul Mirecki","Funeral rites and ceremonies, Cults, Religion, Book of the dead, History, Nonfiction, Classic Literature, Fiction, Philosophy, Religion & Spirituality, Death, Egyptian Incantations, Papyrus of Ani, Egyptian language, Future life, Papyri, Hieroglyphics, Egyptian Mythology, Papyrus Ani, Dodenboeken",1894,https://covers.openlibrary.org/b/id/5110181-L.jpg,E. A. Wallis Budge,"funeral rites and ceremonies, cults, religion"
/works/OL1161325W,L'être et le néant,Jean-Paul Sartre,"Existential psychology, Existentialism, Ontology, Phénoménologie, Ontologie, Existentialisme, Philosophy, Psychologie existentielle, B819 .s272 2018, 111, Literary collections, French Philosophy, Husserl, Néant, Néantisation, Liberté, Angoisse, Onthology, Phenomenology, Nothingness",1943,https://covers.openlibrary.org/b/id/10847649-L.jpg,Jean-Paul Sartre,"existential psychology, existentialism, ontology"
/works/OL67547W,Tusculanae disputationes,Cicero,"Early works to 1800, Happiness, Philosophy, Ethics, Latin language materials, Philosophy, ancient, Roman Gods, Theology, Political science, The State, Politics and government, Theology -- Early works to 1800, Political science -- Early works to 1800, State, The -- Early works to 1800, Happiness -- Early works to 1800, Gods, Roman -- Early works to 1800, Rome -- Politics and government -- 265-30 B.C., World history, Ancient Philosophy",1539,https://covers.openlibrary.org/b/id/6105264-L.jpg,Cicero,"early works to 1800, happiness, philosophy"
/works/OL69453W,Nova Atlantis,Francis Bacon,"Early works to 1800, Education, Natural history, Philosophy, Philosophy of nature, Political science, Pre-Linnean works, Science, The State, Utopias, Fiction, historical, general, Nonfiction, Fiction, Short Stories, Fiction, general, Fiction, classics, Fiction, city life",1627,https://covers.openlibrary.org/b/id/313890-L.jpg,Francis Bacon,"early works to 1800, education, natural history"
/works/OL1230600W,L'Homme révolté,Albert Camus,"Good and evil, Revolutions, Nihilism, French literature, Existentialism, Ethics, Philosophy, Ciencia Politica, Nihilisme",1951,https://covers.openlibrary.org/b/id/14435231-L.jpg,Albert Camus,"good and evil, revolutions, nihilism"
/works/OL1230601W,Le mythe de Sisyphe,Albert Camus,"French essays, Life, Suicide, Absurd (Philosophy), Existentialism, Philosophy, History and criticism, French literature, French philosophy, Essays, Mythology, Modern philosophy, French language materials, Continental european fiction (fictional works by one author), Mythology, greek, Kings and rulers, mythology, Essays (single author), Filosofia, Absurd (Philosophy) in literature, Absurde (Philosophie) dans la littérature",1941,https://covers.openlibrary.org/b/id/1014395-L.jpg,Albert Camus,"french essays, life, suicide"
/works/OL606930W,De la division du travail social,"Émile Durkheim, Steven Lukes, George Simpson","Division of labor, Division du travail, Sociology, Arbeidsverdeling, open_syllabus_project, Manors, Bibliography, Land tenure, History, Agriculture, Economic history, Organization and Administration, Social Conditions, Work, Machinery in the workplace, Division of Labor, Travail, Aspect social, Databases, PHILOSOPHY",1893,https://covers.openlibrary.org/b/id/18720-L.jpg,Émile Durkheim,"division of labor, division du travail, sociology"
/works/OL1089260W,Discourses on Livy,"Niccolò Machiavelli, Harvey C. Mansfield, Nathan Tarcov, Alissa Ardito, Ninian Hill Thomson, Henry Neville","Historiography, Early works to 1800, Political science, Political science, early works to 1800, Rome, historiography, Livy, Political science, philosophy, Politics and government, Political ethics, Early works to 1700, Livy.00, Military art and science, Lectures and lecturing, HISTORY, Ancient, Ab urbe condita (Livy), Political science--early works to 1800, Jc143 .m163 1970, 320.9/37, Social sciences",1531,https://covers.openlibrary.org/b/id/2427518-L.jpg,Niccolò Machiavelli,"historiography, early works to 1800, political science"
/works/OL1183657W,Die Welt als Wille und Vorstellung,Arthur Schopenhauer,"Philosophy, Will, Idea (Philosophy), Theory of Knowledge, German Philosophy, Pessimism, Ends and means, Representation (Philosophy), Schopenhauer, Arthur, 1788-1860, Knowledge, Theory of, Philosophy, german, Vorstellung, Wille, B3138.e5 p32, Volition, Philosophie, Volonté, Idée (Philosophie), Théorie de la connaissance, Epistemology",1819,https://covers.openlibrary.org/b/id/308780-L.jpg,Arthur Schopenhauer,"philosophy, will, idea (philosophy)"
/works/OL51934W,Κρίτων,Πλάτων,"Philosophy, Law, Obedience, Philosophy, ancient, Classic Literature, Fiction, History, Nonfiction, Recursos literarios, History & Surveys, Ancient & Classical, Filosofia, Justice, Socrates",1833,https://covers.openlibrary.org/b/id/14406484-L.jpg,Πλάτων,"philosophy, law, obedience"
/works/OL8092689W,Jane Austen,Louise Ross,"Austen, jane, 1775-1817, Authors, correspondence, Fiction, Social life and customs, LITERARY COLLECTIONS, General, Manners and customs, Sisters, Sœurs, Romans, nouvelles, Mœurs et coutumes, Correspondence (Austen, Jane), English, Irish, Scottish, Welsh, PHILOSOPHY, Young women, Jeunes femmes",1995,https://covers.openlibrary.org/b/id/12404172-L.jpg,Louise Ross,"austen, jane, 1775-1817"
/works/OL1068072W,Autobiography,John Stuart Mill,"Biographies, Philosophy, Philosophers, Filosofen, Biography, Mill, john stuart, 1806-1873, England, Biography & Autobiography, Nonfiction, Philosophers, biography, Great britain, biography, Economists, biography, Autobiografie, Autobiography, Mill, john stuart , 1806-1873, Philosophers--england--biography, B1606 .a3 1989, 192 b, Modern Philosophers, Long Now Manual for Civilization",1873,https://covers.openlibrary.org/b/id/8982987-L.jpg,John Stuart Mill,"biographies, philosophy, philosophers"
/works/OL2206872W,Alberto Giacometti,"Alberto Giacometti, Agnes De La Beaumell","Art, Art collections, Copying, Criticism and interpretation, Exhibitions, Philosophy, Portraits, Private collections, Swiss Prints, Art Forms, Treatments & Subjects, Bildband, Aufsatzsammlung, Artists' preparatory studies, Sculpture, Musée national d'art moderne (France), Critique et interprétation, Sculptors, Giacometti, alberto, 1901-1966, Beeldende kunsten, Expositions",1955,https://covers.openlibrary.org/b/id/8242268-L.jpg,Alberto Giacometti,"art, art collections, copying"
/works/OL76412W,Saint Thomas Aquinas,"Gilbert Keith Chesterton, Dieter Hattrup, Myron Henkmen, Chesterton Books","Thomas, aquinas, saint, 1225?-1274, Criticism and interpretation, 19th century, History, Religion, Biography, Christian saints, Theology, Philosophy, Thomas D'Aquin, saint, 1225?-1274, Religia, Chrześcijaństwo, Wiara",1933,https://covers.openlibrary.org/b/id/9256946-L.jpg,Gilbert Keith Chesterton,"thomas, aquinas, saint"
/works/OL827357W,Zen and the Art of Motorcycle Maintenance,Robert M. Pirsig,"Pirsig, Robert M., Biography, Description and travel, Fathers and sons, Journeys, Maintenance and repair, Motorcycles, Nonfiction, Philosophy, Philosophy and civilization, Popular culture, Psychology, Self, Zen Buddhism and science, Conduct of life, Existentialism, Travel, Values, Social Values, Autobiography",1974,https://covers.openlibrary.org/b/id/10673266-L.jpg,Robert M. Pirsig,"pirsig, robert m., biography"
/works/OL112736W,Frygt og Bæven,Søren Kierkegaard,"Abnégation de soi, Abnégation de soi., Bible, Christelijke ethiek, Christianity, Criticism, interpretation, Danish Sermons, Faith and reason, Foi, Gehoorzaamheid, Jewish ethics, Modern Philosophy, Morale, Philosophy, Sacrifice, Sin, Filosofía Danesa, Teología Natural, Offer van Isaak, Pecado",1843,https://covers.openlibrary.org/b/id/104000-L.jpg,Søren Kierkegaard,"abnégation de soi, abnégation de soi., bible"
/works/OL1984583W,The Open Society and Its Enemies (1+2),Karl Popper,"Philosophy, Political science, Social sciences, Sociology, Sociologia, Social change, Political science, philosophy, Political culture, Liberty, Social sciences, philosophy, Long Now Manual for Civilization, Philosophie, Sciences sociales, Sociologie, Political, Historizismus, Politische Philosophie, Totalitarisme, Historisme, Sociale ideeën",1945,https://covers.openlibrary.org/b/id/997827-L.jpg,Karl Popper,"philosophy, political science, social sciences"
/works/OL88638W,The Seven Lamps of Architecture,John Ruskin,"Architecture, Athena (Greek deity), Conduct of life, Crystallography, Greek Art, Painting, Philosophy, Pre-Raphaelitism",1800,https://covers.openlibrary.org/b/id/5790382-L.jpg,John Ruskin,"architecture, athena (greek deity), conduct of life"
/works/OL571112W,Maximes,"François duc de La Rochefoucauld, Stuart D. Warner, Stéphane Douard, Jean Rohou","Maxims, French Maxims, Early works to 1800, Translations into English, French Didactic literature, Literary reference works, Other prose: 16th to 18th centuries, Fiction, Philosophy, French, European - French, History & Surveys - 17th/18th Century, Historical - General, Philosophy, french, Philosophy, modern, 17th century, Maximes",1694,https://covers.openlibrary.org/b/id/6045426-L.jpg,François duc de La Rochefoucauld,"maxims, french maxims, early works to 1800"
/works/OL43688W,Imaginary portraits,Walter Pater,"Politics and government, Nationalsozialistische Deutsche Arbeiter-Partei, Fiction, historical, general, Philosophy, Confederate states of america, history, Essays (single author), English essays, Aesthetics, English literature, Courts and courtiers, Fiction, History",1887,https://covers.openlibrary.org/b/id/926806-L.jpg,Walter Pater,"politics and government, nationalsozialistische deutsche arbeiter-partei, fiction"
/works/OL51767W,Κρίτων / Φαίδων / Ἀπολογία Σωκράτους,Πλάτων,"Ancient Philosophy, Socrate, Philosophie, Collected works, Philosophy, Philosophie antique, Platonisme",1834,https://covers.openlibrary.org/b/id/14389307-L.jpg,Πλάτων,"ancient philosophy, socrate, philosophie"
/works/OL1105381W,"Fields, Factories, and Workshops",Peter Kropotkin,"Agriculture, Anarchism, Anarchist Thought, Economic aspects, Economic aspects of Agriculture, Economic history, Economics, Industries, Technical education, Histoire e conomique, Économie politique, Aspect économique, Industrie, Factories, Workshops, Economic history, 1750-1918, Anarchisme, Enseignement technique, BUSINESS & ECONOMICS / Economic History, BUSINESS & ECONOMICS / Economics / General",1899,https://covers.openlibrary.org/b/id/10147288-L.jpg,Peter Kropotkin,"agriculture, anarchism, anarchist thought"
/works/OL28521353W,Meditations,"Marcus Aurelius, Gregory Hays, Ryan Holiday","Philosophy, Classical philology",2006,https://covers.openlibrary.org/b/id/13202688-L.jpg,Marcus Aurelius,"philosophy, classical philology"
/works/OL1296078W,De jure belli ac pacis libri tres,Hugo Grotius,"Early works to 1800, International law, War (International law), Natural law, Freedom of the seas, Law of the sea, Bible, Maritime law, Commentaries, Philosophy, Criticism, interpretation, Guerre (Droit international), Droit international, War, International law and relations, Vojno pravo, Mednarodno pravo, Law of war, Early works to 1800 ., DERECHO INTERNACIONAL",1625,https://covers.openlibrary.org/b/id/8783176-L.jpg,Hugo Grotius,"early works to 1800, international law, war (international law)"
/works/OL629046W,Misère de la philosophie,Karl Marx,"Marxian economics, Economics, Free trade, Protectionism, Nonfiction, Philosophy, Reference books, Poverty, ECONOMIA, Philosophie",1847,https://covers.openlibrary.org/b/id/5959825-L.jpg,Karl Marx,"marxian economics, economics, free trade"
/works/OL371171W,Plato and Platonism,Walter Pater,"Ancient Philosophy, Plato, Philosophy, ancient, Nonfiction, Philosophy, Addresses, essays, lectures",1893,https://covers.openlibrary.org/b/id/2753112-L.jpg,Walter Pater,"ancient philosophy, plato, philosophy"
/works/OL76679W,Time and free will,"Henri Bergson, Frank Lubecki Pogson","Consciousness, Free will and determinism, Space and time, Theory of Knowledge, Conscience, Espace et temps, French language, Connaissance, Théorie de la, Libre arbitre et déterminisme, Philosophy, Large type books",1889,https://covers.openlibrary.org/b/id/313249-L.jpg,Henri Bergson,"consciousness, free will and determinism, space and time"
/works/OL67545W,De Natura deorum,Cicero,"Roman Gods, Early works to 1800, Theology, Latin language materials, Greek Gods, Theory of Knowledge, Controversial literature, Religion, Philosophy, Divination, Latin literature, Gods, roman, Theology, early works to 1800, God, Gods, Religion, philosophy, Philosophy, ancient, Gods, greek, Cicero, marcus tullius, Pa6308.d4 m3",1718,https://covers.openlibrary.org/b/id/6089160-L.jpg,Cicero,"roman gods, early works to 1800, theology"
/works/OL1144814W,The idea of a university,John Henry Newman,"Universities and colleges, Higher Education, Philosophy, Aims and objectives, Conduct of life, Universities, Universiteiten, Doelstellingen, Hochschule, Education, higher, philosophy, Newman, john henry, 1801-1890, Education, Universités, Collections, Enseignement supérieur, Philosophie, Universities (institutions), Colleges (institutions), Higher, Idea of a university (Newman, John Henry, Saint)",1873,https://covers.openlibrary.org/b/id/153405-L.jpg,John Henry Newman,"universities and colleges, higher education, philosophy"
/works/OL12337W,Ich und du,Martin Buber,"God, God (Theory of knowledge), Jewish Philosophy, Judaism, Knowableness, Life, Mysticism, Ontology, Philosophy, Relationism, Theology, Ontologie, Philosophie, Existencialismo, Relations humaines, Judaïsme, Vie, Dieu, Ik-Gij-relatie, Cognoscibilité",1922,https://covers.openlibrary.org/b/id/471170-L.jpg,Martin Buber,"god, god (theory of knowledge), jewish philosophy"
